rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1551433348738326889,,3018,,1551433348,717949334,"""/world""","""vicon/cf1/cf1""",,,-0.0527901280733,-0.367355587208,1.79249586162,,-0.0235974301395,0.0293231823374,-0.0177031854954,0.99913458027
1551433348750666720,,3019,,1551433348,730458601,"""/world""","""vicon/cf1/cf1""",,,-0.0529150583384,-0.36771466248,1.7925025995,,-0.0234273983418,0.0301140455555,-0.0175508436008,0.999117745391
1551433348763573431,,3020,,1551433348,742890050,"""/world""","""vicon/cf1/cf1""",,,-0.0529918462463,-0.36804410068,1.79254973031,,-0.0235148112549,0.0317835720635,-0.0175748732692,0.999063552547
1551433348775659661,,3021,,1551433348,755426643,"""/world""","""vicon/cf1/cf1""",,,-0.053041977821,-0.368349766913,1.79262649757,,-0.0234969973879,0.0339828762439,-0.0183689434823,0.998977295614
1551433348788065003,,3022,,1551433348,767900560,"""/world""","""vicon/cf1/cf1""",,,-0.0531099921869,-0.368640203118,1.79263709574,,-0.0226965791153,0.0344364482576,-0.0184451812244,0.99897886445
1551433348800670397,,3023,,1551433348,780432039,"""/world""","""vicon/cf1/cf1""",,,-0.0531307826414,-0.368898231596,1.79269165077,,-0.0225783005954,0.0359355470701,-0.0189324235635,0.998919626465
1551433348813108341,,3024,,1551433348,792927215,"""/world""","""vicon/cf1/cf1""",,,-0.0531675087622,-0.369159017427,1.79269116516,,-0.0222665776021,0.0358447207727,-0.0193248455687,0.998922372288
1551433348825352183,,3025,,1551433348,805392709,"""/world""","""vicon/cf1/cf1""",,,-0.0532044465979,-0.369400716211,1.79269101883,,-0.0219296174589,0.0355986138537,-0.0189641177762,0.998945540461
1551433348838088847,,3026,,1551433348,817863750,"""/world""","""vicon/cf1/cf1""",,,-0.0532150561658,-0.36963254278,1.79270494751,,-0.0219234495052,0.0359268029833,-0.0188534417839,0.998936021436
1551433348850543957,,3027,,1551433348,830379221,"""/world""","""vicon/cf1/cf1""",,,-0.0532602991721,-0.36983230875,1.79270154014,,-0.0214016645641,0.035185653584,-0.0187143707946,0.998976331482
1551433348863158862,,3028,,1551433348,842846105,"""/world""","""vicon/cf1/cf1""",,,-0.053239837326,-0.37004298096,1.7926652907,,-0.0208989106063,0.0346364354683,-0.0181428754438,0.999016711043
1551433348875850541,,3029,,1551433348,855414111,"""/world""","""vicon/cf1/cf1""",,,-0.0532015937448,-0.370220676093,1.79267009388,,-0.0210388398149,0.0352509446782,-0.0182399595516,0.998990511463
1551433348887923831,,3030,,1551433348,867911957,"""/world""","""vicon/cf1/cf1""",,,-0.0531944985676,-0.370411587501,1.79260755202,,-0.0203962741612,0.0342610784498,-0.0179740895698,0.999043093469
1551433348900162495,,3031,,1551433348,880423813,"""/world""","""vicon/cf1/cf1""",,,-0.0531556762578,-0.370587143205,1.79253342118,,-0.02005506538,0.0336467819464,-0.017842630452,0.999073235031
1551433348913175362,,3032,,1551433348,892878381,"""/world""","""vicon/cf1/cf1""",,,-0.0531073000884,-0.37074006187,1.79249487335,,-0.019580547606,0.0336067375488,-0.0181724526949,0.99907805066
1551433348925516661,,3033,,1551433348,905455259,"""/world""","""vicon/cf1/cf1""",,,-0.0530892027072,-0.370897602437,1.79246864584,,-0.0185976225978,0.0331028262526,-0.0182792825749,0.999111705044
