rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1551435887543514096,,1254,,1551435887,520069144,"""/world""","""vicon/lp1/lp1""",,,-0.0099658574669,0.582126834593,1.39268697325,,-0.122995789238,0.0997786183143,0.38127981294,0.910791945178
1551435887556085319,,1255,,1551435887,532798015,"""/world""","""vicon/lp1/lp1""",,,-0.010790222904,0.58200657697,1.39234393671,,-0.122565217367,0.100857358249,0.38151460345,0.910632839367
1551435887568806787,,1256,,1551435887,545050051,"""/world""","""vicon/lp1/lp1""",,,-0.0115322275414,0.581844854046,1.39191657214,,-0.122167069297,0.102365860814,0.381314995029,0.910601621065
1551435887584573661,,1257,,1551435887,557598563,"""/world""","""vicon/lp1/lp1""",,,-0.0122726509659,0.581585940547,1.39139851262,,-0.12202802844,0.104214378711,0.381221854256,0.910449571027
1551435887593526477,,1258,,1551435887,570072685,"""/world""","""vicon/lp1/lp1""",,,-0.0130528620392,0.581255000264,1.39087457188,,-0.121856844285,0.106739857339,0.381197120351,0.910190237144
1551435887606664023,,1259,,1551435887,583230029,"""/world""","""vicon/lp1/lp1""",,,-0.0138796625359,0.580794618616,1.39012949389,,-0.121938242974,0.108534038235,0.381361636138,0.909898197562
1551435887619266590,,1260,,1551435887,595095047,"""/world""","""vicon/lp1/lp1""",,,-0.0147220444655,0.580318550272,1.38930193793,,-0.12193472155,0.110444215373,0.38148339097,0.909617733658
1551435887630058780,,1261,,1551435887,607535374,"""/world""","""vicon/lp1/lp1""",,,-0.0155649952004,0.579904816052,1.38852340751,,-0.121640984013,0.113205054028,0.381615158657,0.909262314975
1551435887645395112,,1262,,1551435887,620067332,"""/world""","""vicon/lp1/lp1""",,,-0.0164464351153,0.5794850515,1.38762757083,,-0.122038265146,0.115770311409,0.382282741024,0.908605416422
1551435887654745573,,1263,,1551435887,632514243,"""/world""","""vicon/lp1/lp1""",,,-0.0173841719257,0.579060008483,1.38670496522,,-0.122983413445,0.118297432571,0.383200241683,0.907765593223
1551435887667640918,,1264,,1551435887,645057965,"""/world""","""vicon/lp1/lp1""",,,-0.018381394811,0.578601522729,1.38581028822,,-0.124228814501,0.120907446329,0.383872643137,0.906967686812
1551435887679516577,,1265,,1551435887,657540074,"""/world""","""vicon/lp1/lp1""",,,-0.0194593763715,0.578069046041,1.38497862238,,-0.125595151761,0.123303696753,0.384233624907,0.906303799899
1551435887693063909,,1266,,1551435887,670033159,"""/world""","""vicon/lp1/lp1""",,,-0.0206126577917,0.577416955813,1.38417436719,,-0.127262492547,0.124963887449,0.384366472206,0.905787336999
1551435887703835658,,1267,,1551435887,682517155,"""/world""","""vicon/lp1/lp1""",,,-0.0217827164989,0.576674471592,1.38349358988,,-0.128740323229,0.126620367219,0.384227990223,0.905407125723
1551435887716957876,,1268,,1551435887,695127738,"""/world""","""vicon/lp1/lp1""",,,-0.0229510413729,0.575868554786,1.38286920439,,-0.129835035416,0.128093833497,0.383808490598,0.905221451327
1551435887729425968,,1269,,1551435887,707539665,"""/world""","""vicon/lp1/lp1""",,,-0.0241205622394,0.575046360395,1.38238311696,,-0.130124816594,0.129698431257,0.383447095341,0.905104510048
1551435887748871724,,1270,,1551435887,720064109,"""/world""","""vicon/lp1/lp1""",,,-0.0253129725731,0.574207524751,1.38196950928,,-0.130263743249,0.130952823864,0.383522340057,0.904871996359
1551435887763314086,,1271,,1551435887,732617139,"""/world""","""vicon/lp1/lp1""",,,-0.026537646527,0.573362132739,1.38161835199,,-0.130215149748,0.131470388676,0.383863975568,0.904659051764
1551435887772682238,,1272,,1551435887,745108421,"""/world""","""vicon/lp1/lp1""",,,-0.0277876149886,0.572544797295,1.38147703575,,-0.129512513382,0.132334622722,0.384090560019,0.904537726251
1551435887780965575,,1273,,1551435887,757507982,"""/world""","""vicon/lp1/lp1""",,,-0.029125012017,0.571648926585,1.38127545224,,-0.129126203814,0.131885971979,0.38436363025,0.904542488568
1551435887791737841,,1274,,1551435887,770075051,"""/world""","""vicon/lp1/lp1""",,,-0.0305116360035,0.570693075381,1.38105011252,,-0.128984801037,0.130867680293,0.384578286753,0.904619319224
1551435887804040004,,1275,,1551435887,782671708,"""/world""","""vicon/lp1/lp1""",,,-0.031896482478,0.569767357982,1.38088742364,,-0.128705753221,0.130241180036,0.384438311574,0.904808957021
1551435887816121439,,1276,,1551435887,795070055,"""/world""","""vicon/lp1/lp1""",,,-0.0332903667798,0.568839307101,1.38073118905,,-0.128701152415,0.129703078606,0.384390751113,0.904907108617
1551435887829642318,,1277,,1551435887,807564077,"""/world""","""vicon/lp1/lp1""",,,-0.0346664961054,0.56792786122,1.38055958073,,-0.129033973987,0.129161126843,0.384414316178,0.904927218282
1551435887843537695,,1278,,1551435887,820191313,"""/world""","""vicon/lp1/lp1""",,,-0.0360071064799,0.567022523803,1.38051123995,,-0.129032945862,0.129386597586,0.38441932652,0.904893026078
1551435887855297735,,1279,,1551435887,832592394,"""/world""","""vicon/lp1/lp1""",,,-0.0373540275204,0.566025523224,1.38041904193,,-0.128774608853,0.129286429072,0.384357838859,0.904970259776
1551435887868105223,,1280,,1551435887,845142257,"""/world""","""vicon/lp1/lp1""",,,-0.0387059097906,0.564964095131,1.3803294443,,-0.128288185307,0.128882184241,0.384246082499,0.90514444824
1551435887886929552,,1281,,1551435887,857568226,"""/world""","""vicon/lp1/lp1""",,,-0.040036753089,0.563860589119,1.38022959469,,-0.127717770454,0.128262119804,0.384127805354,0.905363368426
1551435887893233521,,1282,,1551435887,870078379,"""/world""","""vicon/lp1/lp1""",,,-0.0413581365917,0.562806134052,1.38023425265,,-0.12686514732,0.128177015591,0.383909191464,0.905587996707
1551435887904532741,,1283,,1551435887,882557054,"""/world""","""vicon/lp1/lp1""",,,-0.0426782498821,0.561739025135,1.38016020876,,-0.126223726609,0.127479702436,0.38396919626,0.905750601784
1551435887916695385,,1284,,1551435887,895031346,"""/world""","""vicon/lp1/lp1""",,,-0.0439750794612,0.560705666707,1.38010911226,,-0.125694086842,0.12711858138,0.384157360967,0.905795222341
1551435887932385039,,1285,,1551435887,907538890,"""/world""","""vicon/lp1/lp1""",,,-0.0452852448675,0.559677563804,1.38008490404,,-0.125150393477,0.127015993038,0.384327893149,0.905812556257
1551435887942098799,,1286,,1551435887,920000086,"""/world""","""vicon/lp1/lp1""",,,-0.0466302923196,0.55858210518,1.37999522171,,-0.124807368831,0.12638865106,0.384581228002,0.905840112071
1551435887960251824,,1287,,1551435887,932539303,"""/world""","""vicon/lp1/lp1""",,,-0.0479764098011,0.557504699546,1.37999299223,,-0.124372037504,0.125842487181,0.384566304124,0.905982352168
1551435887975671224,,1288,,1551435887,945092062,"""/world""","""vicon/lp1/lp1""",,,-0.0493397000819,0.556414270259,1.37998763183,,-0.124335565356,0.124599806733,0.384681459659,0.906110219534
1551435887982452505,,1289,,1551435887,958346085,"""/world""","""vicon/lp1/lp1""",,,-0.0507066648597,0.555344814667,1.38002574321,,-0.124192652806,0.123102425385,0.384601440143,0.906368418522
1551435887992441126,,1290,,1551435887,970364081,"""/world""","""vicon/lp1/lp1""",,,-0.0520326027917,0.554255329087,1.38000078251,,-0.124124411426,0.121143142372,0.384434914057,0.906712339388
1551435888005351522,,1291,,1551435887,982495923,"""/world""","""vicon/lp1/lp1""",,,-0.0533003028795,0.553195977087,1.37993074912,,-0.123905822888,0.119460761816,0.384108132853,0.907103861593
1551435888018261858,,1292,,1551435887,995116196,"""/world""","""vicon/lp1/lp1""",,,-0.0545007070793,0.552153638958,1.37982905636,,-0.12346024972,0.118192749832,0.383918915784,0.907410770671
1551435888034000255,,1293,,1551435888,8186175,"""/world""","""vicon/lp1/lp1""",,,-0.0556388990083,0.551115090798,1.37953394561,,-0.123393945737,0.116508600203,0.383795390735,0.907689802898
1551435888045627872,,1294,,1551435888,20197773,"""/world""","""vicon/lp1/lp1""",,,-0.0566882293903,0.550159963462,1.37923573879,,-0.123304377561,0.115602330151,0.383522870865,0.90793300373
1551435888058853269,,1295,,1551435888,32855009,"""/world""","""vicon/lp1/lp1""",,,-0.057661563681,0.549225874121,1.37880612129,,-0.123441183108,0.114765287331,0.383293426531,0.908117477155
1551435888069158885,,1296,,1551435888,45037629,"""/world""","""vicon/lp1/lp1""",,,-0.0585244252092,0.548336586825,1.37826584741,,-0.123688593532,0.113924924203,0.38305332546,0.908290918885
1551435888079177470,,1297,,1551435888,57619814,"""/world""","""vicon/lp1/lp1""",,,-0.0592783483489,0.547536864923,1.37774546318,,-0.123578020385,0.113607152168,0.382679077043,0.908503501285
1551435888091973860,,1298,,1551435888,70163264,"""/world""","""vicon/lp1/lp1""",,,-0.0599496939749,0.546769367228,1.37719455926,,-0.123202420442,0.113175735879,0.382181404479,0.908817798283
1551435888106959181,,1299,,1551435888,82568329,"""/world""","""vicon/lp1/lp1""",,,-0.0605803744303,0.545970069582,1.37655731538,,-0.122654316251,0.112230187382,0.381786819034,0.909174971365
