rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1551432061815474438,,1271,,1551432061,789687898,"""/world""","""vicon/cf2/cf2""",,,-0.210908208431,0.453714332979,1.78377491482,,0.00837604054929,0.013876168399,0.0188648705413,0.999690657431
1551432061826932589,,1272,,1551432061,802589826,"""/world""","""vicon/cf2/cf2""",,,-0.211440651646,0.453282064982,1.78376285312,,0.00674671447138,0.0136079127071,0.0187191083619,0.999709408547
1551432061840776023,,1273,,1551432061,814635129,"""/world""","""vicon/cf2/cf2""",,,-0.211847392224,0.452803359256,1.7838548107,,0.00381566296046,0.0121806717151,0.0197869586991,0.999722735671
1551432061852725240,,1274,,1551432061,827093136,"""/world""","""vicon/cf2/cf2""",,,-0.212307638239,0.452375081925,1.78399636065,,0.00396006637694,0.0139110923528,0.0192245335785,0.99971056646
1551432061866167284,,1275,,1551432061,840027328,"""/world""","""vicon/cf2/cf2""",,,-0.212604820854,0.451862523415,1.78413260792,,0.00272579514378,0.014550699877,0.0193310479273,0.999703534934
1551432061878217161,,1276,,1551432061,852058869,"""/world""","""vicon/cf2/cf2""",,,-0.212889313022,0.451347848747,1.7843507976,,0.00206249255113,0.0149391771978,0.0199190230421,0.999687851097
1551432061891056481,,1277,,1551432061,864604074,"""/world""","""vicon/cf2/cf2""",,,-0.213110156764,0.450820393842,1.78451523719,,0.000190583647435,0.0146348167651,0.0197103741511,0.999698598062
1551432061903256549,,1278,,1551432061,877116071,"""/world""","""vicon/cf2/cf2""",,,-0.21325139517,0.450320890474,1.78475888371,,-0.00141003690842,0.0132209184538,0.0198251081638,0.999715051501
1551432061916555151,,1279,,1551432061,889678946,"""/world""","""vicon/cf2/cf2""",,,-0.213276017108,0.44979350582,1.78505131232,,-0.00247051947835,0.011873462864,0.0205628726605,0.999715002229
1551432061936483619,,1280,,1551432061,902135424,"""/world""","""vicon/cf2/cf2""",,,-0.213376476921,0.449303639047,1.78532538448,,-0.00262843306804,0.0119553988245,0.0197098928052,0.999730803719
1551432061940279203,,1281,,1551432061,914694550,"""/world""","""vicon/cf2/cf2""",,,-0.213339887797,0.448811063596,1.78557726416,,-0.00450822363311,0.00954729103278,0.0198545265354,0.999747129493
1551432061952836267,,1282,,1551432061,927146709,"""/world""","""vicon/cf2/cf2""",,,-0.213215685263,0.448272634392,1.78597654048,,-0.0040700765968,0.0111531522534,0.0208838138192,0.999711412354
1551432061966262358,,1283,,1551432061,939633396,"""/world""","""vicon/cf2/cf2""",,,-0.213133694738,0.447830501523,1.78622642083,,-0.00533823876801,0.00974882165027,0.0204196578555,0.999729714101
1551432061984688856,,1284,,1551432061,952145657,"""/world""","""vicon/cf2/cf2""",,,-0.2130059797,0.447371171407,1.78650610393,,-0.00733637507959,0.0078994159528,0.0207587947289,0.999726387203
1551432061996294300,,1285,,1551432061,965181438,"""/world""","""vicon/cf2/cf2""",,,-0.2127164723,0.44687919937,1.78681045823,,-0.00965866939097,0.00641379512788,0.0208799186893,0.999714760486
1551432062008277482,,1286,,1551432061,977125810,"""/world""","""vicon/cf2/cf2""",,,-0.212442445084,0.446384483045,1.78708262485,,-0.0117213723499,0.00545753615314,0.0212500640193,0.999690581884
1551432062020672544,,1287,,1551432061,989693129,"""/world""","""vicon/cf2/cf2""",,,-0.212252027369,0.446119636767,1.78732948371,,-0.013292388759,0.00253729569225,0.0210958351668,0.999685870797
1551432062028881958,,1288,,1551432062,2074186,"""/world""","""vicon/cf2/cf2""",,,-0.211938640314,0.445792595345,1.78764543794,,-0.0139820112849,0.000951380499038,0.0214146558275,0.999672451732
